artistId,artist,field,value,sourceName,sourceUrl,dateAccessed,confidence,status
98,Steve Miller Band,riaaDiamond,3,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
98,Steve Miller Band,riaa100m,31000000,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
98,Steve Miller Band,riaaBestSellers,20,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
98,Steve Miller Band,totalCertifications,31,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
101,Stevie Nicks,topAlbumSales,"{'album': 'Bella Donna', 'sales': 4000000}",RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
101,Stevie Nicks,riaaCertifications,8,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
101,Stevie Nicks,riaaGold,7,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
101,Stevie Nicks,riaa100m,25000000,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
101,Stevie Nicks,riaaBestSellers,65,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
101,Stevie Nicks,totalCertifications,25,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
102,Suzanne Ciani,topAlbumSales,"{'album': 'Seven Waves', 'sales': 1000000}",RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,2,verified
103,SZA,topAlbumSales,"{'album': 'SOS', 'sales': 5000000}",RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
103,SZA,riaaCertifications,2,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
103,SZA,riaaDiamond,2,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
103,SZA,riaaLatinDiamond,6,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
103,SZA,riaaGold,7,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
103,SZA,riaa100m,120500000,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
103,SZA,ifpiBestAlbums,1,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
103,SZA,ifpiBestArtists,3,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
103,SZA,totalCertifications,120,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
104,Talking Heads,topAlbumSales,"{'album': 'Stop Making Sense', 'sales': 3000000}",RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,4,verified
104,Talking Heads,riaaCertifications,8,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,4,verified
104,Talking Heads,totalCertifications,8,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,4,verified
106,Tash Sultana,topAlbumSales,"{'album': 'Flow State', 'sales': 50000}",RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,4,verified
106,Tash Sultana,totalCertifications,1,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,4,verified
107,Taylor Swift,topAlbumSales,"{'album': '1989', 'sales': 14000000}",RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
107,Taylor Swift,riaaCertifications,13,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
107,Taylor Swift,riaaDiamond,10,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
107,Taylor Swift,riaaGold,7,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
107,Taylor Swift,riaa100m,150000000,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
107,Taylor Swift,riaaBestSellers,2,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
107,Taylor Swift,ifpiBestAlbums,2,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
107,Taylor Swift,ifpiBestArtists,6,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
107,Taylor Swift,totalCertifications,150,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
108,Thom Yorke,topAlbumSales,"{'album': 'The Eraser', 'sales': 400000}",RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,2,verified
111,Tove Lo,topAlbumSales,"{'album': 'Queen of the Clouds', 'sales': 1000000}",RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
111,Tove Lo,riaaCertifications,1,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
111,Tove Lo,riaaGold,7,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
111,Tove Lo,totalCertifications,15,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
112,Travis Scott,topAlbumSales,"{'album': 'Astroworld', 'sales': 6000000}",RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
112,Travis Scott,riaaCertifications,5,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
112,Travis Scott,riaaDiamond,3,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
112,Travis Scott,riaaGold,7,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
112,Travis Scott,riaa100m,45000000,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
112,Travis Scott,ifpiBestArtists,1,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
112,Travis Scott,totalCertifications,45,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
114,The Weeknd,topAlbumSales,"{'album': 'Starboy', 'sales': 12000000}",RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
114,The Weeknd,riaaCertifications,7,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
114,The Weeknd,riaaDiamond,7,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
114,The Weeknd,riaaLatinDiamond,6,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
114,The Weeknd,riaaGold,7,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
114,The Weeknd,riaa100m,100000000,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
114,The Weeknd,ifpiBestArtists,2,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
114,The Weeknd,totalCertifications,100,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,5,verified
116,The xx,topAlbumSales,"{'album': 'xx', 'sales': 1930000}",RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,4,verified
116,The xx,riaaCertifications,1,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,4,verified
116,The xx,totalCertifications,1,RIAA / IFPI / ChartMasters / Wikipedia,https://www.riaa.com/gold-platinum/,2026-05-12,4,verified
